cod_cliente|cod_contrato|cod_chamado|data_chamado_andamento|descricao_chamado_andamento|privado_chamado
3737|8082|19556|2022-02-10 16:27:49|Matheus SantanaHá 4 horas. Fibra foi rompida foi lançada 30 metros de cabo e feita fusão   Luiz Fernando|0
4520|9720|19557|2022-02-09 20:41:50| |0
3003|6427|19558|2022-02-10 11:17:38|cliente nao atende nem no fixo, nem no celular  Luiz Fernando|0
3003|6427|19558|2022-02-10 15:43:13|Continuo sem sinal, favor descontar os dias sem sinal na próxima fatura. via email.  ana paula |0
3003|6427|19558|2022-02-16 13:01:44|cliente nao atende  Luiz Fernando|0
3003|6427|19558|2022-02-28 12:27:09|sem sucesso de contato com o cliente.  Romualdo|0
4536|9764|19560|2022-02-10 12:43:47|ativacao agendada p/ 12/02  Luiz Fernando|0
4536|9764|19560|2022-02-14 12:20:37|Adriano OliveiraHá 2 dias. Cliente ativado.   Luiz Fernando|0
4262|9165|19561|2022-02-10 12:04:11|visita agendada para 10/02  leticia|0
4262|9165|19561|2022-02-10 16:27:29|Matheus SantanaHá 3 horas. Drop rompido foi feita uma emenda   Luiz Fernando|0
4537|9765|19562|2022-02-10 12:42:58|vistoria agendada p/ 10/02  Luiz Fernando|0
4537|9765|19562|2022-02-14 17:10:43|eltoncecapi@hotmail.comHá 8 minutos. Cliente ativo 200M  letica|0
4167|8951|19563|2022-02-14 13:31:43|alteracao do chamado 19344 foi feito novamente. Cliente foi informado sobre o IP Fixo  Luiz Fernando|0
2462|5141|19566|2022-02-10 17:26:11|visita agendada p/ 10/02  Luiz Fernando|0
2462|5141|19566|2022-02-10 19:16:39|Matheus SantanaHá 47 minutos. Rompimento finalizado  Matheus SantanaHá 47 minutos. Link no ar  Luiz Fernando|0
3038|6504|19567|2022-02-10 13:38:39|Conversado com Anderson 992688134 sobre fatura em atraso,foi enviado email com informação das faturas em atraso.   ana paula |0
3038|6504|19567|2022-02-10 15:29:38|Sr Anderson solicitou parcelamento das faturas em 3x. Faturas forma enviadas para o email financeirogrupomribeiro@gmail.com Cliente ciente.  ana paula |0
4060|8731|19568|2022-02-10 13:42:44|visita agendada para 10/02|0
4060|8731|19568|2022-02-10 20:47:25|Aqui não e problema nosso e no servidor deles,está funcionando perfeitamente a internet,porém o servidor está dando erro como se estivesse perdendo a conexão,informei a moça pra tentar marcar uma manutenção conjunta entre agente e o pessoal deles, inclusive a outra sala deles também usa R2 ,usa o mesmo sistema e não está com esse problema, então significa que com certeza e problema no servidor deles. OBS:Ao a moça reiniciar o servidor o sistema funcionou porém uns 2 Minutos depois caiu,porém todo o resto está normal  Luiz Fernando|0
4521|9721|19569|2022-02-10 14:04:31|Wifi habilitado pelo Romualdo.  Luana|0
3164|9422|19570|2022-02-10 14:34:01| |0
3876|8348|19572|2022-02-14 11:39:59|cliente informou que iria realizar os procedimentos basicos e caso nao resolva entrara em contato|0
4479|9624|19573|2022-02-10 18:55:15| visita agendada p/ 10/02  Luiz Fernando|0
4479|9624|19573|2022-02-10 20:46:51|Adriano OliveiraHá 1 hora.  Casa do cliente não tem cabeamento  , ligar para cliente indicar Jorge.  Ela quer usar seu próprio roteador.   Luiz Fernando|0
3164|9422|19574|2022-02-17 12:32:47|ramais foram configurados com funcao chefe/secretario em 16/02. Mas o telefone 35484360 nao chama.  Luiz Fernando|0
3164|9422|19574|2022-02-17 14:07:25|problema no numero principal corrigido. Telefonia 100%. Leticia ciente  Luiz Fernando|0
4401|9452|19575|2022-02-10 19:22:47|Feito.  leticia|0
2462|5141|19576|2022-02-10 19:28:10| |0
3263|6962|19577|2022-02-10 20:07:49|visita  agendada p/ 11/02  Luiz Fernando|0
3263|6962|19577|2022-02-14 11:42:04|cliente informa q normalizou e nao quer receber a visita  Luiz Fernando|0
3293|7048|19578|2022-02-10 20:44:55| |0
4537|9765|19579|2022-02-11 13:55:19| |0
4427|9516|19580|2022-02-11 13:55:00| |0
4427|9516|19580|2022-02-15 20:34:08|Adriano OliveiraHá 26 minutos. Deco colocado no segundo andar da casa,  via cabo .  LUIZ FERNANDO.|0
4535|9763|19581|2022-02-10 20:56:42| |0
2259|4705|19582|2022-02-11 11:21:59|Visita agendada com o Victor 992493095  Luiz Fernando|0
2259|4705|19582|2022-02-11 14:39:30|Leonardo LinharesHá 45 minutos. Não foi nescessário passar o cabo de rede achamos um swite que estava com a porta queimada trocamos de porta fizemos os teste e tudo normal.  leticia.|0
3669|7935|19583|2022-02-11 11:04:27|visita foi agendada p/ 11/02  Luiz Fernando|0
3669|7935|19583|2022-02-11 13:43:13|pedro313msn@gmail.comHá instantes. Fiz todos os testes e a rede está normal,sinal normal,teste de ping e velocidade tudo certinho,o ideal seria marcar com pessoal de T.I pra ver se pode ser algo na rede deles,pois no equipamento está OK  Luiz Fernando|0
4437|9538|19584|2022-02-11 11:37:22|nao estava no local, solicita o contato mais tarde  Luiz Fernando|0
4437|9538|19584|2022-02-11 12:40:05|cliente foi contatada porem nao atendeu as ligacoes  leticia|0
4437|9538|19584|2022-02-11 13:41:52|Cliente relata quedas constantes na rede.  leticia|0
4437|9538|19584|2022-02-11 13:42:29|visita agendada para 11/02 as 11h  leticia  |0
4437|9538|19584|2022-02-11 16:21:47|pedro313msn@gmail.comHá 2 horas. Fibra estava dobrada, Sinal-32, agora-26  Luiz Fernando|0
3827|8258|19585|2022-02-11 13:05:27|agendado p/ 11/02  Luiz Fernando|0
3827|8258|19585|2022-02-11 16:08:44|Adriano OliveiraHá 1 hora. Fiz atualização da firmware da onu , feito vários testes com cliente onde todos equipamentos estão com bom desempenho mais apenas uma TV na sala onde chega velocidade de 100 megas não está abrindo alguns app de iptv Mais na outra TV do seu quarto o equipamento funciona normalmente.   Luiz Fernando|0
4363|9415|19586|2022-02-11 14:36:44|Numero informado ao seu flazico.  leticia|0
2632|5541|19587|2022-02-11 20:20:38|Adriano OliveiraHá 2 minutos. Equipamento perdeu a configuração,  foi reconfigurado .  Luiz Fernando|0
4539|9774|19588|2022-02-11 16:07:47|ativacao agendada p/ 16/01  Luiz fernando|0
4539|9774|19588|2022-02-16 13:54:21|nao foi possivel ativar pois nao esta abordado o bloco b2 esta em andamento a abordagem  Luiz Fernando|0
4539|9774|19588|2022-03-23 12:14:38|sera resolvida a questao do sinal em 23/03  Luiz Fernando|0
4539|9774|19588|2022-03-29 12:37:07|ainda em processo de abordagem do bloco b2  Luiz Fernando|0
4539|9774|19588|2022-03-31 19:22:13| Leonardo LinharesHá 5 minutos. Clíente ativado  Luiz Fernando|0
3951|8516|19589|2022-02-11 16:07:33|agendado p/ 14/02  Luiz Fernando|0
3951|8516|19589|2022-02-17 13:14:27|pedro313msn@gmail.comOntem às 19:40. Foi feito a montagem de todos os aparelhos,porém alguns não subiu e ficou de configurar o restante o sábado 19/02  Luiz Fernando|0
3951|8516|19589|2022-02-21 11:13:55|pedro313msn@gmail.comHá 2 dias. Tudo funcionando perfeitamente, tudo testado!  leticia|0
4531|9748|19592|2022-02-11 18:48:47| |0
4531|9748|19592|2022-02-14 12:18:21|cliente reagendou para 16/02  Luiz Fernando|0
4531|9748|19592|2022-02-17 11:51:37|Adriano OliveiraHá 2 horas. Dois decos ativados,  um no quarto de sua filha outro no quarto do cliente.   Luiz Fernando|0
4531|9748|19592|2022-02-28 12:31:14|boleto gerados.  Romualdo|0
4427|9516|19593|2022-02-11 18:50:49| |0
4474|9614|19597|2022-02-12 11:40:47|visita agendada p/ 12/02  Luiz Fernando|0
4474|9614|19597|2022-02-14 11:53:45|pedro313msn@gmail.comHá 2 dias. Cliente com conector quebrado e cordão dobrado,foi feito a substituição dos dois  Luiz Fernando|0
4247|9141|19598|2022-02-12 12:02:39| |0
2921|6223|19600|2022-02-14 11:39:41|massiva normalizada  Luiz fernando|0
4140|8900|19604|2022-02-14 12:28:43|visita agendada p/ 14/02  Luiz fernando|0
4140|8900|19604|2022-02-14 14:26:57|Matheus SantanaHá 25 minutos. Equipamento antigo foi substituído, cliente estava com o petcord ruim foi substituído tambem   Luiz Fernando|0
4542|9780|19606|2022-02-14 12:10:08|vistoria agendada p/ 14/02  Luiz Fernando|0
4542|9780|19606|2022-02-14 14:51:14|ativacao agendada p/ 15/02  Luiz Fernando|0
4542|9780|19606|2022-02-16 16:58:09|eltoncecapi@hotmail.comHá 6 horas. Cliente ativo 200M  Luiz Fernando|0
2363|9781|19607|2022-02-14 12:11:53|ativacao agendada p/ 15/02  Luiz Fernando|0
2363|9781|19607|2022-02-15 20:08:41|Adriano OliveiraHá 1 minuto. Cliente ativado.  Equipamento ficou nesse local pois cliente ainda não finalizou a mudança.   Luiz Fernando|0
2462|5141|19610|2022-02-14 12:43:02|visita agendada para 14/02  leticia|0
2462|5141|19610|2022-02-14 14:05:18|Matheus SantanaHá 3 minutos. Equipamento antigo foi substituído, cliente estava com o petcord ruim foi substituído tambem   leticia|0
2872|6095|19611|2022-02-14 14:21:29|visita agendada para 14/02|0
2872|6095|19611|2022-02-14 14:56:50|Matheus SantanaHá 15 minutos.  switch travado foi reiniciado a rede normalizou  Luiz Fernando|0
4544|9785|19612|2022-02-14 14:51:07|Tentei conversar com a cliente sobre o alcance do wi-fi, mas disse que não precisava de orientações sobre isso.  Luana|0
4544|9785|19612|2022-02-14 16:03:16|ativado 14/02  Luiz Fernando|0
4545|9786|19615|2022-02-15 11:25:38|cliente pediu para aguardar |0
4545|9786|19615|2022-03-10 13:49:45|feito pedido de mudança do Login: edgar  atividade no asana.   ana paula |0
4545|9786|19615|2022-03-11 14:06:04| |0
4547|9789|19617|2022-02-15 11:07:12|vistoria agendada p/ 15/02  Luiz Fernando|0
4547|9789|19617|2022-02-15 12:51:06|reagendado p/ 16/02  Luiz Fernando|0
4547|9789|19617|2022-02-22 16:01:49|pedro313msn@gmail.comHá 1 hora. Cliente Ativado   Luiz Fernando|0
3094|6618|19618|2022-02-14 20:58:39|visita agendada p/ 19/02  Luiz Fernando|0
3094|6618|19618|2022-02-16 13:53:44|cliente remarcou para 18/02  Luiz Fernando|0
3094|6618|19618|2022-02-18 17:27:10|reagendado p/ 21/02  Luiz Fernando|0
3094|6618|19618|2022-02-22 11:38:28|eltoncecapi@hotmail.comOntem às 11:24. Foi feita a mudança para o novo apt..  Obs: voltar na cliente para trocar a ONU pq a dela é da mais antigas, não  foi feita no momento pq no apt estava sem energia..  Luiz Fernando|0
4497|9759|19620|2022-02-15 12:03:21|visita foi agendada de imediato  Luiz Fernando|0
4497|9759|19620|2022-02-15 20:55:52|SantiagoHá 2 horas. Reparo feito  Luiz Fernando|0
3464|7483|19621|2022-02-15 12:39:35| |0
4106|8832|19622|2022-02-15 13:19:17|visita agendada para 15/02|0
4106|8832|19622|2022-02-15 17:03:42|pedro313msn@gmail.comHá 48 minutos. ONU Travado  leticia|0
4549|9793|19623|2022-02-15 17:45:38|passado ao Rone para fazer a passagem do cabo, previsao 16/02  Luiz Fernando|0
4549|9793|19623|2022-02-17 19:05:01|pedro313msn@gmail.comHá 15 minutos. Cliente Ativado  leticia|0
4549|9793|19623|2022-02-17 19:05:35| |0
1361|3034|19624|2022-02-15 13:56:37|visita foi agendada p/ 16/02  Luiz Fernando|0
1361|3034|19624|2022-02-16 12:33:11|reagendado p/ 17/02  Luiz Fernando|0
1361|3034|19624|2022-02-21 16:43:22|nao tem visada no Prive para instalar radio, cliente pediu para reinstalar na chacara corrego do urubu  Luiz Fernando|0
1361|3034|19624|2022-02-22 11:36:47|eltoncecapi@hotmail.comOntem às 16:39. Cliente ativo 10M  Luiz Fernando|0
4550|9795|19625|2022-02-15 17:46:06|ativacao agendada p/ 17/02  Luiz|0
4550|9795|19625|2022-02-18 13:19:35|Adriano OliveiraHá 7 minutos. Cliente ativado,  rapaz da ti informou q iria organizar para jogar no firewall.   Luiz Fernando|0
2889|6143|19626|2022-02-15 19:54:28|visita agendada para 16/02  leticia|0
2889|6143|19626|2022-02-16 11:53:25|Matheus SantanaHá instantes. Problema no conector foi refeito colocado roseta e cordão  Matheus SantanaHá instantes. Sinal -22  Luiz Fernando|0
4551|9796|19627|2022-02-16 11:21:25| |0
4551|9796|19627|2022-03-10 13:15:30|Leonardo LinharesHá 45 minutos. Vistoria realizada a abordagem do shaft até a sala tem ligação a fibra vai sair embaixo deste móvel e vai ficar encima dele pois não tem ligação para outro ponto. Obs: trazer uma canaleta no dia da ativação, está sala o shaft fica do mesmo lado da clínica que tem que pegar autorização para fazer qualquer serviço.  leticia|0
4551|9796|19627|2022-03-22 18:25:11| Leonardo LinharesHá 3 minutos. Cliente ativado  Luiz Fernando|0
3737|8082|19629|2022-02-16 11:43:13|numero da ciente foi alterado e informado a ela  Luiz Fernando|0
3173|6781|19630|2022-02-16 11:30:42|Informado ao cliente  leticia|0
2889|6143|19631|2022-02-16 12:20:50|visita agendada p/ 16/02  Luiz Fernando|0
2889|6143|19631|2022-02-17 11:51:06|Matheus SantanaOntem às 15:58.  Equipamento foi atualizado, foi especificado um canal na rede wifi. Os computadores que nao estavam dando a velocidade era devido as tomadas femeas de rede, foi passado para o cliente, e os computadores foram ligados em outra tomada  Luiz Fernando|0
4552|9798|19632|2022-02-16 13:15:27|ativacao agendada p/ 16/02  Luiz Fernando|0
4552|9798|19632|2022-02-17 11:52:03|eltoncecapi@hotmail.comOntem às 17:24. Cliente ativo 200M  Luiz Fernando|0
4553|9799|19633|2022-02-16 14:07:06|Passado ao Rone para realizar a passagem dos cabos  Luiz Fernando|0
4553|9799|19633|2022-02-22 11:39:08|Matheus SantanaOntem às 16:23. Link ativado   Luiz Fernando|0
3216|6874|19634|2022-02-16 16:28:37|cliente nao atende  Luiz Fernando |0
3216|6874|19634|2022-02-17 12:31:52|cliente nao atende  Luiz Fernando|0
3216|6874|19634|2022-03-22 14:29:37| |0
3395|7334|19635|2022-02-16 14:56:46| |0
4497|9759|19636|2022-02-16 16:37:33|porta 4 ativada  Luiz Fernando|0
4106|8832|19637|2022-02-16 17:58:31|alterado para o ip desejado.  Luiz Fernando|0
4135|8891|19639|2022-02-16 19:05:06| |0
4555|9804|19640|2022-02-17 11:36:16|vistoria agendada p/ 17/02  Luiz Fernando|0
4555|9804|19640|2022-02-18 13:19:05|Adriano OliveiraHá 58 minutos. Cliente ativado , equipamento DP Cliente ficou no rack no escritório dele,  esqueci de tirar uma foto.  Luiz Fernando|0
4119|8859|19641|2022-02-16 19:34:57|quando entrei em contato, cliente ja havia reiniciado e o acesso estava normalizado  Luiz Fernando|0
4275|9189|19644|2022-02-17 14:37:25|nos nossos testes esta ok, tentamos contato com o Jaber, sem sucesso  Luiz Fernando|0
4275|9189|19644|2022-02-18 16:15:28|visita foi agendada p/ 18/02  Luiz Fernando|0
4275|9189|19644|2022-02-23 12:19:23|pedro313msn@gmail.comOntem às 21:46. Em demostração que o Romualdo fez ,a porta 90 está habilitada, porém como não estava tendo nenhum serviço ultilizando essa porta,deu como desativado,o pessoal do T.I vai verificar com o pessoal do software para fazer um teste e ver se vai funcionar.  leticia|0
3687|7978|19645|2022-02-17 16:35:55|visita foi agendada p/ 18/02  Luiz Fernando|0
3687|7978|19645|2022-02-18 13:18:19|Adriano OliveiraHá 11 minutos. Feitos teste , no meu celular e nos equipamentos do cliente esta tudo normal, acho q ela está confundindo tv da Oi com a r2 pq ela me questionou de travamento fiz teste no YouTube e na Netflix normal , ela pediu pra abrir hdmi da Oi.  E Também falou q as câmeras dela para de funcionar. |0
3687|7978|19645|2022-02-18 13:18:19|Adriano OliveiraHá 11 minutos. Feitos teste , no meu celular e nos equipamentos do cliente esta tudo normal, acho q ela está confundindo tv da Oi com a r2 pq ela me questionou de travamento fiz teste no YouTube e na Netflix normal , ela pediu pra abrir hdmi da Oi.  E Também falou q as câmeras dela para de funcionar.   Luiz Fernando|0
2626|5531|19646|2022-02-17 17:22:14|visita agendada p/ 17/02  Luiz Fernando|0
2626|5531|19646|2022-02-17 18:22:02|Matheus SantanaHá 7 minutos. Foi dado um reboot no telefone que estava com ruido voltou a funcionar normalmente, os demais estavam funcionando também   Luiz Fernando|0
3669|7935|19648|2022-02-18 11:47:39|foi agendada a visita para 19/02 as 09h  leticia|0
3669|7935|19648|2022-02-21 11:11:36|Adriano OliveiraHá 2 dias. Verifiquei q os computadores do cliente tudo usa rede 2.4   Passei essa informação para o rapaz que presta serviços 0ro cliente e indiquei ele a colocar os adaptadores ac de Wi-Fi,  E conversei com ele para fazer im teste deixa o ar-condicionado ligado onde fica os equipamentos pq estva muito quente os equipamentos da rede dele e nossa onu . E conseguimos deixa 2 computadores ligado direto no cabo .  leticia|0
3413|7372|19649|2022-02-17 18:20:34|visita agendada p/ 17/02  Luiz Fernando|0
3413|7372|19649|2022-02-17 19:17:46|eltoncecapi@hotmail.comHá 7 minutos. Equipamento foi resetado e reconfigurado novamente e voltou a funcionar..  leticia|0
3164|9422|19650|2022-02-17 18:46:02| visita agendada p/ 17/02  Luiz Fernando|0
3164|9422|19650|2022-02-17 20:19:28|Matheus SantanaHá 1 hora. Deu um pico de energia e não voltou a energia no rack deles a regua foi ligada em outra tomada, link no ar  Luiz Fernando|0
4167|8951|19651|2022-02-19 11:56:46|mesma resolucao do chamado 19344  Luiz Fernando|0
4387|9423|19652|2022-02-18 11:49:51| |0
3407|7361|19653|2022-02-17 19:52:37|Ativacao agendada para 18/02 as 14h  leticia|0
3407|7361|19653|2022-02-19 12:34:36|Leonardo LinharesHá 34 minutos. Foi passada a fibra da caixa de distribuição até dentro do local na casa do cliente na caixa de distribuição só tinha uma porta tem que acrescentar outras portas na caixa mandar Rafael ou Mateus para isso.  Luiz Fernando|0
3707|8021|19654|2022-02-18 11:50:36|Luiz Fernando OliveiraHá 36 minutos. foi identificado um problema na fibra, remarcado para hoje a correcao, ontem estava chovendo.  leticia|0
3707|8021|19654|2022-02-18 20:43:58|Adriano OliveiraHá 44 minutos. Fibra na caixa foi danificada , pode ter sido alguém ontem q abriu a caixa e na hora de feixar danificou.  Adriano OliveiraHá instantes. E está com formas na caixa , tentamos tirar mais acho q devem  voltar .  Luiz Fernando|0
1798|3792|19656|2022-02-18 11:23:57|Cliente esta conectado, mas nao conseguimos contato em nenhum numero para saber se a rede esta normal  Luiz Fernando|0
1798|3792|19656|2022-02-19 11:44:47|eltoncecapi@hotmail.comHá 1 hora. Cliente estava com um cabo de rede da rede interna dando curto fazia com que os equipamentos desligavam conseguimos identificar e  também foi trocada a ONU link voltou a funcionar  Luiz Fernando|0
3094|6618|19657|2022-02-18 12:28:07| |0
3878|8352|19658|2022-02-18 12:43:59|Visita agendada para 18/02 as 10h|0
3878|8352|19658|2022-02-18 17:14:22|eltoncecapi@hotmail.comHá 1 minuto. Foi configurado o repetidor para o cliente e especificado canal no sinal Wi-Fi da ONU ..  Luiz Fernando|0
4531|9748|19659|2022-02-18 12:48:43|visita agendada p; 18/02  Luiz|0
4531|9748|19659|2022-02-18 18:14:44|Adriano OliveiraHá 4 minutos. Onu do cliente estava com problemas foi trocada , e trocado local para dentro da casa.  Luiz Fernando|0
2467|5157|19660|2022-02-18 17:38:30|Normalizado  Luiz FErnando|0
3116|6670|19662|2022-02-18 14:34:29|visita agendada para 19/02 as 09h  letcia|0
3116|6670|19662|2022-02-19 13:29:00|Matheus SantanaHá 47 minutos. Telefone estava normal, pessoal do stande mecheram no cabo de rede voltou a funcionar sem ruidos e sem mal contato  Luiz Ferbabdi|0
4183|8994|19664|2022-02-18 18:05:51|Cliente na esta atendendo  Luiz Fernando|0
4183|8994|19664|2022-02-24 18:52:21|portabilidade nao foi aprovada porque a cliente tem um processo de portabilidade em aberto com outra operado, pedi para suspender e nos avisar 011948468888  Luiz  Fernando|0
4183|8994|19664|2022-03-22 14:26:39|o numero foi portado  Luiz Fernando|0
2824|5992|19666|2022-03-15 18:12:47|desagrupado.  ana paula |0
3933|8469|19667|2022-02-18 19:10:18|visista agendada p/ 18/02  Luiz Fernando|0
3933|8469|19667|2022-02-18 20:44:42|Matheus SantanaHá 6 minutos. Ao chegar no local estava tudo normal com nosso equipamento nao houve quedas foi reiniciado todos os equipamentos, e não houve queda sinal da fibra -24  Luiz Fernando|0
